"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23774337",50077156,50077160,3.2328,75146.7286323288,4779.754039532,3930,0.0232450905197751,15.7218819233817
"23774339",50192944,50077160,2.2194,36471.3715068493,3286.07183777768,2925,0.0164329870716632,11.0987748616945
"23774343",50077157,50076737,15.2442,504141.149624712,23118.4794822722,10782,0.0330710138691904,21.806847202529
"23774345",50192945,50077159,8.4672,215709.55890411,10454.7094502912,4599,0.0254759021759389,20.6327645861169
"23774347",50077158,50141538,29.3652,1308750.55729216,39172.6096719166,13196,0.0445680791308133,33.4098383603588
"23774349",50077159,50077297,8.4672,305496.88702911,10550.186248924,4641,0.0360800367334077,28.9565397066111
"23774351",50192946,50076736,1.9728,29226.5206438356,2456.03625512128,2326,0.0148147407967536,11.8998734578502
"23774353",50077160,50077026,5.5746,123203.922111781,9427.22903564071,7308,0.0221009439442796,13.0689433391291
"23774355",50077161,50077158,17.1891,628921.178662027,16695.4363583258,8058,0.0365883716228323,37.6702450396507
"23774357",50192947,50077151,1.3095,24140.3780547945,1345.46226764285,1581,0.0184348056928557,17.9420699006942
"23774359",50192948,50076855,2.9376,53122.9030684932,3658.88767456001,2810,0.0180837769160176,14.5188668780004
"23774361",50077162,50077161,13.5432,398076.547725041,13457.3611510545,6127,0.02939309378323,29.580579970825
"23774363",50192949,50077147,5.0841,97952.576630137,4958.40095412278,2853,0.0192664535768645,19.7548720921191
"23774365",50192950,50076857,0.8928,14432.1644383562,905.006004356475,1301,0.016165058734718,15.9470372228287
"23774367",50192951,50077025,3.7647,57212.7452054794,4185.60055951905,2821,0.0151971591907667,13.6689453262242
"23774369",50077163,50077153,24.8526,364637.552728767,48757.1725283412,16685,0.0146720082699101,7.47864434749191
"23774371",50192952,50077152,3.4209,34227.7219643836,3514.27635165002,2491,0.0100054728183763,9.7396216288776
"23774373",50192953,50077126,8.6841,67705.9439260274,14425.9360377065,6262,0.00779654125655248,4.69334840727546
"23774375",50192954,50076725,1.6515,22284.7988712329,2896.27935541507,3012,0.0134936717355331,7.69428502453253
"23774377",50192955,50077161,3.4992,65983.8262191781,2389.96306769547,1674,0.018856831909916,27.608722122557
"23774379",50192956,50076831,2.1195,45023.4204657534,2006.65798383053,1830,0.0212424725009452,22.4370175827411
"23774381",50192957,50076697,3.6396,27171.7532219178,4152.61321970398,2849,0.0074655877629184,6.54329016075683
"23774383",50077164,50076752,2.5299,23260.4658082192,2125.33560325167,1895,0.00919422341128867,10.9443731016559
"23774385",50192958,50076854,9.1152,165799.283671233,11960.3318156787,5061,0.0181893193425523,13.8624317641328
"23774387",50192959,50077164,2.0556,23260.4658082192,1346.60000442458,1248,0.0113156576222121,17.2734781908446
"23774389",50077165,50077163,23.3847,358141.870947945,36989.0060162533,13748,0.0153152219591419,9.68238699873617
"23774391",50192960,50077166,1.4328,23045.2509534247,1313.46582686698,1472,0.0160840668295817,17.5453753588662
"23774393",50192961,50076726,2.5074,40535.6015342466,3354.29712797526,2800,0.0161663881049081,12.0846782463529
"23774395",50192962,50076696,2.7045,27274.7406575342,1539.60519109459,1235,0.0100849475531648,17.7154122467872
"23774397",50192963,50077166,1.3203,15605.7281013699,1535.90877869142,1797,0.0118198349627887,10.1605826582135
"23774399",50192964,50076669,5.0985,52378.0106547945,7195.43289616949,4134,0.0102732197028135,7.27934113355127
"23774401",50077166,50076832,2.9484,71714.6995972603,3645.18850635436,3879,0.0243232599366641,19.6737972459438
"23774403",50192965,50076699,2.1555,26915.0896520548,2281.18893373716,2062,0.0124867036196032,11.798711300936
"23774405",50192966,50076668,6.0354,44373.5382986301,6513.0644419879,3424,0.00735221166759951,6.81300464533505
"23774407",50077167,50077162,13.4658,396586.688054795,13084.7703645924,5999,0.0294514019259751,30.3090292763536
"23774409",50077168,50076650,16.4025,346099.981531849,20628.4721293509,10697,0.0211004408798567,16.7777806985233
"23774411",50192967,50076859,4.5639,61248.1533616438,6175.42944543439,3761,0.0134201348324117,9.91803953114964
"23774413",50077169,50077165,18.3222,347856.834673973,26934.6436280799,11157,0.0189855385638173,12.914848233274
"23774415",50192968,50076710,5.2371,61641.7411232877,5408.87353256245,3064,0.0117702050988692,11.3964101309067
"23774423",50192969,50076698,3.258,30133.8133808219,4691.56127837922,3412,0.0092491753777845,6.42298194413271
"23774425",50192970,50077154,9.036,171136.110410959,11649.1040345127,4952,0.0189393659153341,14.6909247186681
"23774427",50192971,50076830,1.188,17703.6863835616,1215.98158032837,1504,0.0149020929154559,14.5591731568671
"23774429",50192972,50077170,3.0267,39276.914909589,2017.17418140328,1525,0.0129768113488582,19.4712560133332
"23774433",50077170,50076754,3.3543,56131.446159589,2639.90804352158,1971,0.0167341758815816,21.26265204477
"23774435",50192973,50077167,7.6743,149926.566493151,7181.64614224991,3327,0.0195361878598896,20.8763511211068
"23774437",50192974,50077167,2.4552,52796.1673972603,1277.18196751255,1078,0.0215038153296107,41.3380150520654
"23774439",50077171,50076711,15.7338,338147.919452055,18027.3703935836,8087,0.0214918150384557,18.7574733346806
"23774441",50077172,50077169,14.2371,337215.247906849,16795.1406463058,8186,0.0236856696874257,20.0781437326648
"23774443",50192975,50076836,0.9999,16740.8385369863,1112.72285027383,1507,0.0167425127882651,15.0449310292015
"23774445",50192976,50077173,3.7611,53749.5298356164,3802.36675288762,2564,0.0142909068718238,14.1358089129087
"23774447",50077173,50076727,10.7208,255734.942178082,14285.4079068195,7557,0.0238540913157677,17.9018298844656
"23774449",50192977,50077154,3.204,75621.4323287671,5768.10553416234,4232,0.0236021948591658,13.1102719742018
"23774451",50192978,50076833,1.0782,13715.7883972603,1040.226332864,1354,0.0127210057477836,13.1853885677912
"23774453",50192979,50076837,1.2411,16375.4090712329,1165.69908259411,1409,0.0131942704626806,14.0477155002915
"23774455",50192980,50077174,1.5147,23772.9383835616,1896.39256106319,2064,0.0156948163884344,12.5358740967817
"23774457",50077174,50076755,1.6407,23772.9383835616,2244.24272602533,2427,0.014489509589542,10.5928552682288
"23774459",50077175,50077168,6.921,84116.9083726027,8198.65151567667,5557,0.0121538662581423,10.2598467823352
"23774463",50192981,50076860,6.3117,107854.248328767,7242.87433738666,3719,0.0170879871237174,14.8910837472409
"23774465",50077176,50076756,9.7722,304476.643671062,14902.2132337961,9077,0.0311574306370175,20.4316391729352
"23774469",50192982,50076834,1.521,31887.9642739726,1695.20100530032,1841,0.0209651310151036,18.8107275622594
"23774471",50077177,50077176,3.123,130275.152509418,6682.30860016616,4984,0.0417147462406077,19.4955307071838
"23774473",50192983,50077172,4.6764,39032.719890411,4204.43597077805,2528,0.00834674533624391,9.28369944546636
"23774475",50077178,50076879,14.4108,483856.105648767,21459.0695460207,8909,0.0335759364954595,22.5478604564424
"23774477",50192984,50139836,6.4062,90321.4630684931,6703.05634689228,3415,0.0140990701302634,13.4746686278967
"23774479",50077179,50077172,7.4313,93079.0926739726,5851.76676199462,3403,0.0125252772292832,15.9061521861213
"23774481",50192985,50077178,3.9996,115455.121643836,3613.42788287711,2359,0.0288666670776668,31.9516883652061
"23774483",50077180,50076838,8.5482,195104.060769863,8884.10049623138,5463,0.0228239934453877,21.9610371193601
"23774485",50192986,50076835,3.4308,72520.7192876712,2916.30206463686,2064,0.0211381366700686,24.86735519172
"23774487",50192987,50077178,0.2592,495.014141917808,254.307170368646,701,0.00190977678209031,1.94652058453653
"23774489",50192988,50077168,9.4815,208044.057534247,12317.1320553136,5105,0.0219421038373936,16.8906249117056
"23774491",50192989,50076718,1.1628,16331.8670712329,1323.84782319068,1656,0.0140452933189137,12.3366649739776
"23774493",50192990,50077171,8.4033,100225.988794521,7954.17084506801,3513,0.0119269797335001,12.6004319930677
"23774495",50192991,50077181,1.3077,19872.749490411,1241.58956823664,1460,0.0151967190413788,16.0058927674748
"23774497",50192992,50077175,1.6515,17747.4665342466,1524.10450807865,1585,0.0107462709865253,11.6445207268757
"23774499",50192993,50077175,2.9979,17177.9605479452,2612.45235104003,1985,0.00572999784780853,6.57541583145299
"23774501",50192994,50077186,2.8467,50182.3558356164,1722.57971515834,1345,0.0176282558174786,29.1320949585219
"23774503",50077181,50076757,1.4508,19872.749490411,1421.22625265524,1660,0.0136977870763792,13.9828190291892
"23774507",50077182,50077186,0.5886,3132.6384570411,279.91255418085,735,0.0053221856218843,11.1914896643654
"23774509",50077183,50076862,6.6042,160973.684654795,7947.15919293852,5297,0.0243744412123792,20.2555002041269
"23774513",50077184,50077182,0.5706,2569.40242742466,218.050930642357,554,0.00450298357417571,11.7834967264549
"23774515",50192997,50076712,1.9989,20912.7158054794,2398.66054050946,2256,0.0104621120643751,8.7184974498466
"23774519",50077185,50077184,0.5481,2386.52849605479,168.732789769073,395,0.00435418444819338,14.143833568573
"23774521",50192999,50077185,0.5094,1684.07271863014,112.345434480061,217,0.00330599277312552,14.990130452778
"23774523",50193000,50076728,5.2308,82925.0745205479,6483.3615184249,3675,0.0158532298158117,12.7904443219594
"23774525",50193001,50077171,5.391,102572.284109589,5723.18980462561,3193,0.0190265783916878,17.9222230279149
"23774527",50077186,50076885,4.7322,144079.824731014,6367.14726889163,4688,0.0304466896435092,22.6286307896401
"23774529",50193002,50077179,2.3607,21195.8832493151,1653.77345512442,1425,0.00897864330466179,12.816678840525
"23774531",50193003,50076713,2.1213,21110.5014986301,2294.97528108343,2092,0.00995168127970117,9.19857467426145
"23774533",50193004,50077173,6.4944,94766.2975890411,7844.76263985673,3968,0.0145920019692414,12.0801994833552
"23774535",50193005,50076717,3.8772,48690.9575589041,5186.76930420903,3442,0.0125582785409327,9.3875309856931
"23774537",50077187,50076758,1.9287,107899.195132705,1703.62140891111,1638,0.0559440012094701,63.3351955829612
"23774539",50193006,50076827,2.7648,48006.8396712329,1996.47745811543,1583,0.0173635849505327,24.0457709532813
"23774541",50193007,50077188,4.8312,119175.812630137,3380.42315232082,1998,0.0246679526060062,35.2547025209898
"23774543",50193008,50077183,2.5254,38219.8129561644,1964.85636044546,1634,0.0151341620955747,19.4517083923119
"23774545",50193009,50076880,6.0408,156129.561369863,12419.4721360739,6526,0.0258458418371512,12.5713524422963
"23774547",50193010,50077187,1.9161,32794.0779452055,1588.84583776369,1528,0.017115013801579,20.640188724265
"23774549",50193011,50076861,5.094,114583.321643836,7475.6669974368,4297,0.0224937812414283,15.3275047809277
"23774551",50193012,50077188,6.9174,180427.148465753,6147.67728192331,3008,0.0260830873544616,29.3488321184788
"23774553",50193013,50076729,4.0842,39427.9779616438,4931.1659363148,3184,0.00965378237149106,7.99567049068104
"23774555",50193014,50077190,1.4796,35740.1949863014,2296.94631112711,2531,0.0241553088580031,15.5598739131015
"23774557",50193015,50077183,1.6398,32912.0161643836,1223.35091037975,1277,0.0200707501917207,26.903168898748
"23774559",50193016,50077190,3.4371,70176.9388767123,1664.63370632647,1177,0.0204174853442473,42.1575861464319
"23774561",50193017,50076828,1.3392,21295.0755616438,1144.43631172205,1329,0.0159013407718368,18.6074798077674
"23774563",50193018,50077180,4.1634,68065.8881917808,3516.92856167209,2248,0.0163486304923334,19.3537875444986
"23774565",50193019,50077180,2.6829,33166.7891178082,2353.68095182889,1896,0.012362290475906,14.0914549578338
"23774567",50077188,50076883,12.411,511458.834657534,11515.8899832793,5721,0.0412101228472753,44.413313725657
"23774569",50193020,50077177,3.105,57516.9728219178,6499.42585710634,4848,0.0185239848057706,8.84954672712051
"23774571",50077189,50076759,4.6197,162015.750475,7891.4450966393,4815,0.0350706215717471,20.5305553660884
"23774573",50077190,50077033,5.8815,228180.405616438,7857.17645725089,5784,0.038796294417485,29.0410183426471
"23774575",50193021,50076730,5.7204,52030.5830794521,7130.73816086493,3856,0.00909561972579752,7.29666156654124
"23774581",50193024,50077037,5.0715,0,354.081122147631,204,0,0
"23774585",50193026,50077191,0.486,167205.296875,104.042947514468,206,0.344043820730453,1607.07958462777
"23774587",50077191,50077038,0.5652,167254.044093819,148.525412592811,413,0.295920106323105,1126.09715182111
"23774591",50193028,50077040,0.0639,357488.21875,22.3931524988819,129,5.59449481611894,15964.1756009052
"23774593",50193029,50076732,8.9802,141471.927534247,10903.0685434893,4650,0.0157537613342962,12.9754231086373
"23774595",50193030,50076761,2.2311,34498.450109589,2945.94653920395,2615,0.0154625297429918,11.7104807064527
"23774597",50193031,50076815,1.7325,21023.5264684931,1841.09364962441,1867,0.0121347916124058,11.4190424114395
"23774599",50193032,50077034,1.7352,45992.0838082192,1857.40741820906,1882,0.0265053502813619,24.7614407896386
"23774601",50193033,50076818,2.9727,42791.5565671233,3030.63564516437,2313,0.0143948452810991,14.1196638518394
"23774603",50193034,50076817,1.8423,32077.5374794521,1836.43299309135,1803,0.0174116796827075,17.4673062399378
"23774605",50193035,50077189,4.5441,63729.4536,7491.53967214582,4573,0.0140246591404238,8.50685658609692
"23774607",50193036,50076881,19.4112,428072.370410959,31680.8489241501,9005,0.0220528545587578,13.5120233500006
"23774609",50193037,50076816,2.9862,41182.7584438356,2693.76426170402,2051,0.0137910248623118,15.2881820541283
"23774611",50193038,50076819,3.1194,60581.9648219178,3362.46248206808,2502,0.0194210312309796,18.017142241735
"23774613",50193039,50077195,6.0705,109741.687972603,7507.96114320476,3935,0.0180778663985838,14.61670963387
"23774615",50077192,50077195,2.3427,30645.4453150685,2617.55106574426,2425,0.0130812504012757,11.7076781103237
"23774617",50193040,50076733,2.7171,46482.0431506849,2626.86472603098,2102,0.017107225774055,17.6948750691537
"23774619",50193041,50076731,4.9293,78602.2097260274,5635.83519429178,3296,0.0159459172146202,13.9468609383112
"23774621",50193042,50076863,11.4777,204302.145041096,11131.0659064153,4172,0.017799920283776,18.3542301122616
"23774623",50077193,50077250,4.4676,125271.976931507,4034.52449810231,2605,0.0280401058580685,31.0499978350436
"23774625",50193043,50076762,4.3776,60226.4023561644,7467.85221019436,4649,0.0137578587253665,8.06475552287301
"23774627",50193044,50077299,18.8793,442070.350684932,29293.1943870951,8449,0.02341561131424,15.0912305719612
"23774629",50193045,50076765,2.5362,40020.8242191781,3016.58225950717,2503,0.0157798376386634,13.2669427770607
"23774631",50077194,50077052,12.0213,717640.835261986,12965.7217057203,6849,0.0596974399825298,55.3490851917154
"23774633",50077195,50076820,13.7466,377513.410027397,16189.6695639326,8427,0.0274623114099048,23.3181664725525
"23774635",50193046,50076734,2.3445,36330.8945342466,1777.30032686613,1537,0.0154962228766247,20.4416181019378
"23774637",50193047,50077197,3.6324,0,500.881263916401,344,0,0
"23774639",50077196,50076873,1.8927,58206.9443835617,1360.40221056495,1444,0.030753391654019,42.7865699802042
"23774641",50077197,50076766,4.8069,65238.2912630137,4349.88306636575,2625,0.0135718012155472,14.9977114942354
"23774643",50193048,50077252,6.6897,180001.223835616,6453.9765442682,3214,0.0269072191332371,27.8899718028067
"23774645",50193049,50076865,4.2903,109557.984657534,4267.51828169074,2685,0.0255362060129907,25.6725284874769
"23774647",50193050,50077045,2.502,46708.1043287671,2334.57538393664,1951,0.0186683070858382,20.0071090658064
"23774649",50193051,50076822,9.5193,182124.402739726,11121.9583449192,4600,0.0191321213471291,16.3752099308055
"23774651",50193052,50076821,1.6533,30861.314630137,1567.31248645435,1629,0.018666494060447,19.6905945029207
"23774653",50193053,50076768,1.5156,19731.8209315068,1817.02545972645,1977,0.013019148146943,10.8594080649136
"23774655",50193054,50077046,1.1574,29172.9368219178,1319.01313250784,1654,0.0252055787298409,22.1172451607448
